equipment_id,timestamp,sensor_name,value,unit,period,row_identifier
EQ-PUMP-001,2026-01-12 11:45:25+00:00,vibration_mm_s,3.49,mm/s,2026-S1,EQ-PUMP-001|2026-01-12T14:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-01-12 19:14:40+00:00,vibration_mm_s,2.81,mm/s,2026-S1,EQ-PUMP-001|2026-01-12T20:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-01-13 02:27:07+00:00,vibration_mm_s,3.12,mm/s,2026-S1,EQ-PUMP-001|2026-01-13T02:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-01-13 09:54:50+00:00,vibration_mm_s,3.61,mm/s,2026-S1,EQ-PUMP-001|2026-01-13T08:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-01-13 16:48:46+00:00,vibration_mm_s,2.66,mm/s,2026-S1,EQ-PUMP-001|2026-01-13T14:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-01-13 23:48:24+00:00,vibration_mm_s,2.75,mm/s,2026-S1,EQ-PUMP-001|2026-01-13T20:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-01-14 05:18:16+00:00,vibration_mm_s,3.18,mm/s,2026-S1,EQ-PUMP-001|2026-01-14T02:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-01-14 10:45:39+00:00,vibration_mm_s,3.34,mm/s,2026-S1,EQ-PUMP-001|2026-01-14T08:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-01-14 15:45:58+00:00,vibration_mm_s,3.06,mm/s,2026-S1,EQ-PUMP-001|2026-01-14T14:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-01-14 23:05:29+00:00,vibration_mm_s,2.63,mm/s,2026-S1,EQ-PUMP-001|2026-01-14T20:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-01-15 04:54:37+00:00,vibration_mm_s,2.71,mm/s,2026-S1,EQ-PUMP-001|2026-01-15T02:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-01-15 10:09:12+00:00,vibration_mm_s,3.45,mm/s,2026-S1,EQ-PUMP-001|2026-01-15T08:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-01-15 16:58:46+00:00,vibration_mm_s,2.98,mm/s,2026-S1,EQ-PUMP-001|2026-01-15T14:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-01-15 23:34:29+00:00,vibration_mm_s,2.55,mm/s,2026-S1,EQ-PUMP-001|2026-01-15T20:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-01-16 05:29:00+00:00,vibration_mm_s,2.82,mm/s,2026-S1,EQ-PUMP-001|2026-01-16T02:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-01-16 11:17:51+00:00,vibration_mm_s,3.67,mm/s,2026-S1,EQ-PUMP-001|2026-01-16T08:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-01-16 17:22:45+00:00,vibration_mm_s,2.8,mm/s,2026-S1,EQ-PUMP-001|2026-01-16T14:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-01-17 00:34:50+00:00,vibration_mm_s,2.35,mm/s,2026-S1,EQ-PUMP-001|2026-01-16T20:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-01-17 06:25:20+00:00,vibration_mm_s,2.76,mm/s,2026-S1,EQ-PUMP-001|2026-01-17T02:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-01-17 11:34:19+00:00,vibration_mm_s,3.19,mm/s,2026-S1,EQ-PUMP-001|2026-01-17T08:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-01-17 17:41:49+00:00,vibration_mm_s,2.58,mm/s,2026-S1,EQ-PUMP-001|2026-01-17T14:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-01-17 22:57:00+00:00,vibration_mm_s,2.52,mm/s,2026-S1,EQ-PUMP-001|2026-01-17T20:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-01-18 05:32:18+00:00,vibration_mm_s,2.6,mm/s,2026-S1,EQ-PUMP-001|2026-01-18T02:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-01-18 11:29:12+00:00,vibration_mm_s,2.7,mm/s,2026-S1,EQ-PUMP-001|2026-01-18T08:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-01-18 16:04:07+00:00,vibration_mm_s,2.21,mm/s,2026-S1,EQ-PUMP-001|2026-01-18T14:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-01-18 22:31:10+00:00,vibration_mm_s,2.52,mm/s,2026-S1,EQ-PUMP-001|2026-01-18T20:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-01-19 04:19:44+00:00,vibration_mm_s,2.94,mm/s,2026-S1,EQ-PUMP-001|2026-01-19T02:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-01-19 11:13:58+00:00,vibration_mm_s,3.54,mm/s,2026-S1,EQ-PUMP-001|2026-01-19T08:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-01-19 17:34:14+00:00,vibration_mm_s,2.78,mm/s,2026-S1,EQ-PUMP-001|2026-01-19T14:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-01-19 22:30:26+00:00,vibration_mm_s,2.64,mm/s,2026-S1,EQ-PUMP-001|2026-01-19T20:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-01-20 04:36:23+00:00,vibration_mm_s,3.15,mm/s,2026-S1,EQ-PUMP-001|2026-01-20T02:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-01-20 10:53:05+00:00,vibration_mm_s,3.35,mm/s,2026-S1,EQ-PUMP-001|2026-01-20T08:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-01-20 17:47:12+00:00,vibration_mm_s,3.07,mm/s,2026-S1,EQ-PUMP-001|2026-01-20T14:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-01-21 01:11:46+00:00,vibration_mm_s,2.71,mm/s,2026-S1,EQ-PUMP-001|2026-01-20T20:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-01-21 06:45:49+00:00,vibration_mm_s,2.96,mm/s,2026-S1,EQ-PUMP-001|2026-01-21T02:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-01-21 13:10:00+00:00,vibration_mm_s,3.28,mm/s,2026-S1,EQ-PUMP-001|2026-01-21T08:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-01-21 18:16:13+00:00,vibration_mm_s,2.6,mm/s,2026-S1,EQ-PUMP-001|2026-01-21T14:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-01-22 01:43:08+00:00,vibration_mm_s,2.76,mm/s,2026-S1,EQ-PUMP-001|2026-01-21T20:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-01-22 08:01:41+00:00,vibration_mm_s,3.12,mm/s,2026-S1,EQ-PUMP-001|2026-01-22T02:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-01-22 13:37:07+00:00,vibration_mm_s,3.39,mm/s,2026-S1,EQ-PUMP-001|2026-01-22T08:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-01-22 19:43:46+00:00,vibration_mm_s,2.99,mm/s,2026-S1,EQ-PUMP-001|2026-01-22T14:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-01-23 01:08:29+00:00,vibration_mm_s,2.61,mm/s,2026-S1,EQ-PUMP-001|2026-01-22T20:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-01-23 07:12:52+00:00,vibration_mm_s,3.03,mm/s,2026-S1,EQ-PUMP-001|2026-01-23T02:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-01-23 13:29:10+00:00,vibration_mm_s,3.43,mm/s,2026-S1,EQ-PUMP-001|2026-01-23T08:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-01-23 20:53:26+00:00,vibration_mm_s,2.89,mm/s,2026-S1,EQ-PUMP-001|2026-01-23T14:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-01-24 02:54:05+00:00,vibration_mm_s,2.3,mm/s,2026-S1,EQ-PUMP-001|2026-01-23T20:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-01-24 10:11:44+00:00,vibration_mm_s,3.07,mm/s,2026-S1,EQ-PUMP-001|2026-01-24T02:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-01-24 15:25:12+00:00,vibration_mm_s,3.6,mm/s,2026-S1,EQ-PUMP-001|2026-01-24T08:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-01-24 21:05:42+00:00,vibration_mm_s,2.62,mm/s,2026-S1,EQ-PUMP-001|2026-01-24T14:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-01-25 04:32:10+00:00,vibration_mm_s,2.34,mm/s,2026-S1,EQ-PUMP-001|2026-01-24T20:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-01-25 09:41:20+00:00,vibration_mm_s,3.24,mm/s,2026-S1,EQ-PUMP-001|2026-01-25T02:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-01-25 16:31:19+00:00,vibration_mm_s,3.17,mm/s,2026-S1,EQ-PUMP-001|2026-01-25T08:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-01-25 23:55:23+00:00,vibration_mm_s,2.62,mm/s,2026-S1,EQ-PUMP-001|2026-01-25T14:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-01-26 07:16:35+00:00,vibration_mm_s,2.44,mm/s,2026-S1,EQ-PUMP-001|2026-01-25T20:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-01-26 12:28:56+00:00,vibration_mm_s,2.82,mm/s,2026-S1,EQ-PUMP-001|2026-01-26T02:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-01-26 17:06:50+00:00,vibration_mm_s,3.22,mm/s,2026-S1,EQ-PUMP-001|2026-01-26T08:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-01-26 23:24:53+00:00,vibration_mm_s,3.01,mm/s,2026-S1,EQ-PUMP-001|2026-01-26T14:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-01-27 05:05:52+00:00,vibration_mm_s,2.52,mm/s,2026-S1,EQ-PUMP-001|2026-01-26T20:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-01-27 09:50:46+00:00,vibration_mm_s,2.86,mm/s,2026-S1,EQ-PUMP-001|2026-01-27T02:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-01-27 14:43:21+00:00,vibration_mm_s,3.41,mm/s,2026-S1,EQ-PUMP-001|2026-01-27T08:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-01-27 20:14:32+00:00,vibration_mm_s,2.68,mm/s,2026-S1,EQ-PUMP-001|2026-01-27T14:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-01-28 01:05:57+00:00,vibration_mm_s,2.48,mm/s,2026-S1,EQ-PUMP-001|2026-01-27T20:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-01-28 05:44:26+00:00,vibration_mm_s,2.87,mm/s,2026-S1,EQ-PUMP-001|2026-01-28T02:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-01-28 12:46:15+00:00,vibration_mm_s,2.46,mm/s,2026-S1,EQ-PUMP-001|2026-01-28T08:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-01-28 18:38:20+00:00,vibration_mm_s,2.61,mm/s,2026-S1,EQ-PUMP-001|2026-01-28T14:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-01-28 23:24:45+00:00,vibration_mm_s,2.48,mm/s,2026-S1,EQ-PUMP-001|2026-01-28T20:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-01-29 06:25:13+00:00,vibration_mm_s,2.99,mm/s,2026-S1,EQ-PUMP-001|2026-01-29T02:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-01-29 12:19:57+00:00,vibration_mm_s,3.29,mm/s,2026-S1,EQ-PUMP-001|2026-01-29T08:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-01-29 18:58:46+00:00,vibration_mm_s,2.78,mm/s,2026-S1,EQ-PUMP-001|2026-01-29T14:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-01-30 00:22:37+00:00,vibration_mm_s,2.48,mm/s,2026-S1,EQ-PUMP-001|2026-01-29T20:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-01-30 07:33:18+00:00,vibration_mm_s,3.02,mm/s,2026-S1,EQ-PUMP-001|2026-01-30T02:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-01-30 14:22:43+00:00,vibration_mm_s,2.59,mm/s,2026-S1,EQ-PUMP-001|2026-01-30T08:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-01-30 20:19:33+00:00,vibration_mm_s,2.64,mm/s,2026-S1,EQ-PUMP-001|2026-01-30T14:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-01-31 02:00:32+00:00,vibration_mm_s,2.35,mm/s,2026-S1,EQ-PUMP-001|2026-01-30T20:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-01-31 06:42:33+00:00,vibration_mm_s,2.6,mm/s,2026-S1,EQ-PUMP-001|2026-01-31T02:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-01-31 13:18:09+00:00,vibration_mm_s,2.7,mm/s,2026-S1,EQ-PUMP-001|2026-01-31T08:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-01-31 19:13:01+00:00,vibration_mm_s,2.77,mm/s,2026-S1,EQ-PUMP-001|2026-01-31T14:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-02-01 00:50:52+00:00,vibration_mm_s,2.21,mm/s,2026-S1,EQ-PUMP-001|2026-01-31T20:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-02-01 07:31:53+00:00,vibration_mm_s,2.91,mm/s,2026-S1,EQ-PUMP-001|2026-02-01T02:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-02-01 14:58:56+00:00,vibration_mm_s,2.75,mm/s,2026-S1,EQ-PUMP-001|2026-02-01T08:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-02-01 19:52:29+00:00,vibration_mm_s,3.02,mm/s,2026-S1,EQ-PUMP-001|2026-02-01T14:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-02-02 00:47:39+00:00,vibration_mm_s,2.75,mm/s,2026-S1,EQ-PUMP-001|2026-02-01T20:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-02-02 07:45:12+00:00,vibration_mm_s,2.94,mm/s,2026-S1,EQ-PUMP-001|2026-02-02T02:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-02-02 15:04:07+00:00,vibration_mm_s,3.23,mm/s,2026-S1,EQ-PUMP-001|2026-02-02T08:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-02-02 22:06:59+00:00,vibration_mm_s,2.83,mm/s,2026-S1,EQ-PUMP-001|2026-02-02T14:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-02-03 05:16:16+00:00,vibration_mm_s,2.43,mm/s,2026-S1,EQ-PUMP-001|2026-02-02T20:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-02-03 12:31:53+00:00,vibration_mm_s,2.53,mm/s,2026-S1,EQ-PUMP-001|2026-02-03T02:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-02-03 19:40:46+00:00,vibration_mm_s,3.38,mm/s,2026-S1,EQ-PUMP-001|2026-02-03T08:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-02-04 02:05:43+00:00,vibration_mm_s,3.27,mm/s,2026-S1,EQ-PUMP-001|2026-02-03T14:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-02-04 07:58:24+00:00,vibration_mm_s,2.49,mm/s,2026-S1,EQ-PUMP-001|2026-02-03T20:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-02-04 14:37:29+00:00,vibration_mm_s,2.75,mm/s,2026-S1,EQ-PUMP-001|2026-02-04T02:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-02-04 20:22:49+00:00,vibration_mm_s,3.23,mm/s,2026-S1,EQ-PUMP-001|2026-02-04T08:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-02-05 03:31:02+00:00,vibration_mm_s,2.91,mm/s,2026-S1,EQ-PUMP-001|2026-02-04T14:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-02-05 08:44:44+00:00,vibration_mm_s,2.74,mm/s,2026-S1,EQ-PUMP-001|2026-02-04T20:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-02-05 16:14:13+00:00,vibration_mm_s,2.6,mm/s,2026-S1,EQ-PUMP-001|2026-02-05T02:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-02-05 22:51:07+00:00,vibration_mm_s,3.08,mm/s,2026-S1,EQ-PUMP-001|2026-02-05T08:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-02-06 05:23:16+00:00,vibration_mm_s,2.51,mm/s,2026-S1,EQ-PUMP-001|2026-02-05T14:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-02-06 11:12:03+00:00,vibration_mm_s,2.32,mm/s,2026-S1,EQ-PUMP-001|2026-02-05T20:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-02-06 18:22:14+00:00,vibration_mm_s,3.01,mm/s,2026-S1,EQ-PUMP-001|2026-02-06T02:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-02-07 00:59:43+00:00,vibration_mm_s,3.26,mm/s,2026-S1,EQ-PUMP-001|2026-02-06T08:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-02-07 05:39:14+00:00,vibration_mm_s,2.86,mm/s,2026-S1,EQ-PUMP-001|2026-02-06T14:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-02-07 12:46:59+00:00,vibration_mm_s,2.9,mm/s,2026-S1,EQ-PUMP-001|2026-02-06T20:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-02-07 18:28:33+00:00,vibration_mm_s,2.52,mm/s,2026-S1,EQ-PUMP-001|2026-02-07T02:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-02-08 01:24:20+00:00,vibration_mm_s,3.32,mm/s,2026-S1,EQ-PUMP-001|2026-02-07T08:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-02-08 07:22:19+00:00,vibration_mm_s,2.66,mm/s,2026-S1,EQ-PUMP-001|2026-02-07T14:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-02-08 13:19:23+00:00,vibration_mm_s,2.19,mm/s,2026-S1,EQ-PUMP-001|2026-02-07T20:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-02-08 18:22:11+00:00,vibration_mm_s,2.52,mm/s,2026-S1,EQ-PUMP-001|2026-02-08T02:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-02-09 01:36:16+00:00,vibration_mm_s,3.09,mm/s,2026-S1,EQ-PUMP-001|2026-02-08T08:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-02-09 08:18:10+00:00,vibration_mm_s,2.77,mm/s,2026-S1,EQ-PUMP-001|2026-02-08T14:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-02-09 15:35:55+00:00,vibration_mm_s,2.45,mm/s,2026-S1,EQ-PUMP-001|2026-02-08T20:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-02-09 22:46:32+00:00,vibration_mm_s,2.94,mm/s,2026-S1,EQ-PUMP-001|2026-02-09T02:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-02-10 03:26:48+00:00,vibration_mm_s,3.46,mm/s,2026-S1,EQ-PUMP-001|2026-02-09T08:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-02-10 10:19:43+00:00,vibration_mm_s,2.66,mm/s,2026-S1,EQ-PUMP-001|2026-02-09T14:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-02-10 16:13:13+00:00,vibration_mm_s,2.69,mm/s,2026-S1,EQ-PUMP-001|2026-02-09T20:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-02-10 20:58:50+00:00,vibration_mm_s,3.08,mm/s,2026-S1,EQ-PUMP-001|2026-02-10T02:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-02-11 03:22:50+00:00,vibration_mm_s,3.49,mm/s,2026-S1,EQ-PUMP-001|2026-02-10T08:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-02-11 10:00:12+00:00,vibration_mm_s,3.37,mm/s,2026-S1,EQ-PUMP-001|2026-02-10T14:00:00Z|vibration_mm_s
