equipment_id,timestamp,sensor_name,value,unit,period,row_identifier
EQ-PUMP-001,2026-01-15 08:00:00+00:00,vibration_mm_s,3.45,mm/s,2026-S1,EQ-PUMP-001|2026-01-15T08:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-01-15 14:00:00+00:00,vibration_mm_s,2.98,mm/s,2026-S1,EQ-PUMP-001|2026-01-15T14:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-01-15 20:00:00+00:00,vibration_mm_s,2.56,mm/s,2026-S1,EQ-PUMP-001|2026-01-15T20:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-01-16 02:00:00+00:00,vibration_mm_s,2.82,mm/s,2026-S1,EQ-PUMP-001|2026-01-16T02:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-01-16 08:00:00+00:00,vibration_mm_s,3.67,mm/s,2026-S1,EQ-PUMP-001|2026-01-16T08:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-01-16 14:00:00+00:00,vibration_mm_s,2.8,mm/s,2026-S1,EQ-PUMP-001|2026-01-16T14:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-01-16 20:00:00+00:00,vibration_mm_s,2.35,mm/s,2026-S1,EQ-PUMP-001|2026-01-16T20:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-01-17 02:00:00+00:00,vibration_mm_s,2.76,mm/s,2026-S1,EQ-PUMP-001|2026-01-17T02:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-01-17 08:00:00+00:00,vibration_mm_s,3.19,mm/s,2026-S1,EQ-PUMP-001|2026-01-17T08:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-01-17 14:00:00+00:00,vibration_mm_s,2.58,mm/s,2026-S1,EQ-PUMP-001|2026-01-17T14:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-01-17 20:00:00+00:00,vibration_mm_s,2.51,mm/s,2026-S1,EQ-PUMP-001|2026-01-17T20:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-01-18 02:00:00+00:00,vibration_mm_s,2.59,mm/s,2026-S1,EQ-PUMP-001|2026-01-18T02:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-01-18 08:00:00+00:00,vibration_mm_s,2.69,mm/s,2026-S1,EQ-PUMP-001|2026-01-18T08:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-01-18 14:00:00+00:00,vibration_mm_s,2.22,mm/s,2026-S1,EQ-PUMP-001|2026-01-18T14:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-01-18 20:00:00+00:00,vibration_mm_s,2.52,mm/s,2026-S1,EQ-PUMP-001|2026-01-18T20:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-01-19 02:00:00+00:00,vibration_mm_s,2.93,mm/s,2026-S1,EQ-PUMP-001|2026-01-19T02:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-01-19 08:00:00+00:00,vibration_mm_s,3.54,mm/s,2026-S1,EQ-PUMP-001|2026-01-19T08:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-01-19 14:00:00+00:00,vibration_mm_s,2.77,mm/s,2026-S1,EQ-PUMP-001|2026-01-19T14:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-01-19 20:00:00+00:00,vibration_mm_s,2.64,mm/s,2026-S1,EQ-PUMP-001|2026-01-19T20:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-01-20 02:00:00+00:00,vibration_mm_s,3.14,mm/s,2026-S1,EQ-PUMP-001|2026-01-20T02:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-01-20 08:00:00+00:00,vibration_mm_s,3.35,mm/s,2026-S1,EQ-PUMP-001|2026-01-20T08:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-01-20 14:00:00+00:00,vibration_mm_s,3.07,mm/s,2026-S1,EQ-PUMP-001|2026-01-20T14:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-01-20 20:00:00+00:00,vibration_mm_s,2.69,mm/s,2026-S1,EQ-PUMP-001|2026-01-20T20:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-01-21 02:00:00+00:00,vibration_mm_s,2.96,mm/s,2026-S1,EQ-PUMP-001|2026-01-21T02:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-01-21 08:00:00+00:00,vibration_mm_s,3.3,mm/s,2026-S1,EQ-PUMP-001|2026-01-21T08:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-01-21 14:00:00+00:00,vibration_mm_s,2.6,mm/s,2026-S1,EQ-PUMP-001|2026-01-21T14:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-01-21 20:00:00+00:00,vibration_mm_s,2.76,mm/s,2026-S1,EQ-PUMP-001|2026-01-21T20:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-01-22 02:00:00+00:00,vibration_mm_s,3.13,mm/s,2026-S1,EQ-PUMP-001|2026-01-22T02:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-01-22 08:00:00+00:00,vibration_mm_s,3.39,mm/s,2026-S1,EQ-PUMP-001|2026-01-22T08:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-01-22 14:00:00+00:00,vibration_mm_s,2.99,mm/s,2026-S1,EQ-PUMP-001|2026-01-22T14:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-01-22 20:00:00+00:00,vibration_mm_s,2.61,mm/s,2026-S1,EQ-PUMP-001|2026-01-22T20:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-01-23 02:00:00+00:00,vibration_mm_s,3.03,mm/s,2026-S1,EQ-PUMP-001|2026-01-23T02:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-01-23 08:00:00+00:00,vibration_mm_s,3.43,mm/s,2026-S1,EQ-PUMP-001|2026-01-23T08:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-01-23 14:00:00+00:00,vibration_mm_s,2.89,mm/s,2026-S1,EQ-PUMP-001|2026-01-23T14:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-01-23 20:00:00+00:00,vibration_mm_s,2.3,mm/s,2026-S1,EQ-PUMP-001|2026-01-23T20:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-01-24 02:00:00+00:00,vibration_mm_s,3.07,mm/s,2026-S1,EQ-PUMP-001|2026-01-24T02:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-01-24 08:00:00+00:00,vibration_mm_s,3.6,mm/s,2026-S1,EQ-PUMP-001|2026-01-24T08:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-01-24 14:00:00+00:00,vibration_mm_s,2.62,mm/s,2026-S1,EQ-PUMP-001|2026-01-24T14:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-01-24 20:00:00+00:00,vibration_mm_s,2.34,mm/s,2026-S1,EQ-PUMP-001|2026-01-24T20:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-01-25 02:00:00+00:00,vibration_mm_s,3.25,mm/s,2026-S1,EQ-PUMP-001|2026-01-25T02:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-01-25 08:00:00+00:00,vibration_mm_s,3.17,mm/s,2026-S1,EQ-PUMP-001|2026-01-25T08:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-01-25 14:00:00+00:00,vibration_mm_s,2.61,mm/s,2026-S1,EQ-PUMP-001|2026-01-25T14:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-01-25 20:00:00+00:00,vibration_mm_s,2.44,mm/s,2026-S1,EQ-PUMP-001|2026-01-25T20:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-01-26 02:00:00+00:00,vibration_mm_s,2.81,mm/s,2026-S1,EQ-PUMP-001|2026-01-26T02:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-01-26 08:00:00+00:00,vibration_mm_s,3.22,mm/s,2026-S1,EQ-PUMP-001|2026-01-26T08:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-01-26 14:00:00+00:00,vibration_mm_s,3.01,mm/s,2026-S1,EQ-PUMP-001|2026-01-26T14:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-01-26 20:00:00+00:00,vibration_mm_s,2.51,mm/s,2026-S1,EQ-PUMP-001|2026-01-26T20:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-01-27 02:00:00+00:00,vibration_mm_s,2.87,mm/s,2026-S1,EQ-PUMP-001|2026-01-27T02:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-01-27 08:00:00+00:00,vibration_mm_s,3.41,mm/s,2026-S1,EQ-PUMP-001|2026-01-27T08:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-01-27 14:00:00+00:00,vibration_mm_s,2.68,mm/s,2026-S1,EQ-PUMP-001|2026-01-27T14:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-01-27 20:00:00+00:00,vibration_mm_s,2.48,mm/s,2026-S1,EQ-PUMP-001|2026-01-27T20:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-01-28 02:00:00+00:00,vibration_mm_s,2.87,mm/s,2026-S1,EQ-PUMP-001|2026-01-28T02:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-01-28 08:00:00+00:00,vibration_mm_s,2.46,mm/s,2026-S1,EQ-PUMP-001|2026-01-28T08:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-01-28 14:00:00+00:00,vibration_mm_s,2.62,mm/s,2026-S1,EQ-PUMP-001|2026-01-28T14:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-01-28 20:00:00+00:00,vibration_mm_s,2.47,mm/s,2026-S1,EQ-PUMP-001|2026-01-28T20:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-01-29 02:00:00+00:00,vibration_mm_s,2.99,mm/s,2026-S1,EQ-PUMP-001|2026-01-29T02:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-01-29 08:00:00+00:00,vibration_mm_s,3.29,mm/s,2026-S1,EQ-PUMP-001|2026-01-29T08:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-01-29 14:00:00+00:00,vibration_mm_s,2.78,mm/s,2026-S1,EQ-PUMP-001|2026-01-29T14:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-01-29 20:00:00+00:00,vibration_mm_s,2.48,mm/s,2026-S1,EQ-PUMP-001|2026-01-29T20:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-01-30 02:00:00+00:00,vibration_mm_s,3.01,mm/s,2026-S1,EQ-PUMP-001|2026-01-30T02:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-01-30 08:00:00+00:00,vibration_mm_s,2.59,mm/s,2026-S1,EQ-PUMP-001|2026-01-30T08:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-01-30 14:00:00+00:00,vibration_mm_s,2.65,mm/s,2026-S1,EQ-PUMP-001|2026-01-30T14:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-01-30 20:00:00+00:00,vibration_mm_s,2.35,mm/s,2026-S1,EQ-PUMP-001|2026-01-30T20:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-01-31 02:00:00+00:00,vibration_mm_s,2.6,mm/s,2026-S1,EQ-PUMP-001|2026-01-31T02:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-01-31 08:00:00+00:00,vibration_mm_s,2.7,mm/s,2026-S1,EQ-PUMP-001|2026-01-31T08:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-01-31 14:00:00+00:00,vibration_mm_s,2.78,mm/s,2026-S1,EQ-PUMP-001|2026-01-31T14:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-01-31 20:00:00+00:00,vibration_mm_s,2.21,mm/s,2026-S1,EQ-PUMP-001|2026-01-31T20:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-02-01 02:00:00+00:00,vibration_mm_s,2.9,mm/s,2026-S1,EQ-PUMP-001|2026-02-01T02:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-02-01 08:00:00+00:00,vibration_mm_s,2.74,mm/s,2026-S1,EQ-PUMP-001|2026-02-01T08:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-02-01 14:00:00+00:00,vibration_mm_s,3.01,mm/s,2026-S1,EQ-PUMP-001|2026-02-01T14:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-02-01 20:00:00+00:00,vibration_mm_s,2.75,mm/s,2026-S1,EQ-PUMP-001|2026-02-01T20:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-02-02 02:00:00+00:00,vibration_mm_s,2.94,mm/s,2026-S1,EQ-PUMP-001|2026-02-02T02:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-02-02 08:00:00+00:00,vibration_mm_s,3.22,mm/s,2026-S1,EQ-PUMP-001|2026-02-02T08:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-02-02 14:00:00+00:00,vibration_mm_s,2.82,mm/s,2026-S1,EQ-PUMP-001|2026-02-02T14:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-02-02 20:00:00+00:00,vibration_mm_s,2.42,mm/s,2026-S1,EQ-PUMP-001|2026-02-02T20:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-02-03 02:00:00+00:00,vibration_mm_s,2.53,mm/s,2026-S1,EQ-PUMP-001|2026-02-03T02:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-02-03 08:00:00+00:00,vibration_mm_s,3.38,mm/s,2026-S1,EQ-PUMP-001|2026-02-03T08:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-02-03 14:00:00+00:00,vibration_mm_s,3.27,mm/s,2026-S1,EQ-PUMP-001|2026-02-03T14:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-02-03 20:00:00+00:00,vibration_mm_s,2.5,mm/s,2026-S1,EQ-PUMP-001|2026-02-03T20:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-02-04 02:00:00+00:00,vibration_mm_s,2.75,mm/s,2026-S1,EQ-PUMP-001|2026-02-04T02:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-02-04 08:00:00+00:00,vibration_mm_s,3.23,mm/s,2026-S1,EQ-PUMP-001|2026-02-04T08:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-02-04 14:00:00+00:00,vibration_mm_s,2.91,mm/s,2026-S1,EQ-PUMP-001|2026-02-04T14:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-02-04 20:00:00+00:00,vibration_mm_s,2.74,mm/s,2026-S1,EQ-PUMP-001|2026-02-04T20:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-02-05 02:00:00+00:00,vibration_mm_s,2.59,mm/s,2026-S1,EQ-PUMP-001|2026-02-05T02:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-02-05 08:00:00+00:00,vibration_mm_s,3.07,mm/s,2026-S1,EQ-PUMP-001|2026-02-05T08:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-02-05 14:00:00+00:00,vibration_mm_s,2.52,mm/s,2026-S1,EQ-PUMP-001|2026-02-05T14:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-02-05 20:00:00+00:00,vibration_mm_s,2.32,mm/s,2026-S1,EQ-PUMP-001|2026-02-05T20:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-02-06 02:00:00+00:00,vibration_mm_s,3.01,mm/s,2026-S1,EQ-PUMP-001|2026-02-06T02:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-02-06 08:00:00+00:00,vibration_mm_s,3.25,mm/s,2026-S1,EQ-PUMP-001|2026-02-06T08:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-02-06 14:00:00+00:00,vibration_mm_s,2.86,mm/s,2026-S1,EQ-PUMP-001|2026-02-06T14:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-02-06 20:00:00+00:00,vibration_mm_s,2.91,mm/s,2026-S1,EQ-PUMP-001|2026-02-06T20:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-02-07 02:00:00+00:00,vibration_mm_s,2.52,mm/s,2026-S1,EQ-PUMP-001|2026-02-07T02:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-02-07 08:00:00+00:00,vibration_mm_s,3.32,mm/s,2026-S1,EQ-PUMP-001|2026-02-07T08:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-02-07 14:00:00+00:00,vibration_mm_s,2.65,mm/s,2026-S1,EQ-PUMP-001|2026-02-07T14:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-02-07 20:00:00+00:00,vibration_mm_s,2.19,mm/s,2026-S1,EQ-PUMP-001|2026-02-07T20:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-02-08 02:00:00+00:00,vibration_mm_s,2.52,mm/s,2026-S1,EQ-PUMP-001|2026-02-08T02:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-02-08 08:00:00+00:00,vibration_mm_s,3.1,mm/s,2026-S1,EQ-PUMP-001|2026-02-08T08:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-02-08 14:00:00+00:00,vibration_mm_s,2.76,mm/s,2026-S1,EQ-PUMP-001|2026-02-08T14:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-02-08 20:00:00+00:00,vibration_mm_s,2.45,mm/s,2026-S1,EQ-PUMP-001|2026-02-08T20:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-02-09 02:00:00+00:00,vibration_mm_s,2.94,mm/s,2026-S1,EQ-PUMP-001|2026-02-09T02:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-02-09 08:00:00+00:00,vibration_mm_s,3.46,mm/s,2026-S1,EQ-PUMP-001|2026-02-09T08:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-02-09 14:00:00+00:00,vibration_mm_s,2.66,mm/s,2026-S1,EQ-PUMP-001|2026-02-09T14:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-02-09 20:00:00+00:00,vibration_mm_s,2.7,mm/s,2026-S1,EQ-PUMP-001|2026-02-09T20:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-02-10 02:00:00+00:00,vibration_mm_s,3.08,mm/s,2026-S1,EQ-PUMP-001|2026-02-10T02:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-02-10 08:00:00+00:00,vibration_mm_s,3.49,mm/s,2026-S1,EQ-PUMP-001|2026-02-10T08:00:00Z|vibration_mm_s
EQ-PUMP-001,2026-02-10 14:00:00+00:00,vibration_mm_s,3.37,mm/s,2026-S1,EQ-PUMP-001|2026-02-10T14:00:00Z|vibration_mm_s
