event_id,equipment_id,sensor_name,timestamp,value,unit,row_identifier,event_type,severity,window_start,window_end
EVT-2026S1-0069,EQ-MIX-259,current_a,2026-01-08 06:00:00+00:00,21.28,A,EQ-MIX-259|2026-01-08T06:00:00Z|current_a,incident,medium,2026-01-05 15:48:00+00:00,2026-01-08 19:59:00+00:00
EVT-2026S1-0069,EQ-MIX-259,vibration_mm_s,2026-01-08 06:00:00+00:00,2.52,mm/s,EQ-MIX-259|2026-01-08T06:00:00Z|vibration_mm_s,incident,medium,2026-01-05 15:48:00+00:00,2026-01-08 19:59:00+00:00
EVT-2026S1-X036,EQ-PUMP-001,temperature_c,2026-01-08 06:00:00+00:00,62.1,°C,EQ-PUMP-001|2026-01-08T06:00:00Z|TEMPERATURE_C ,incident,low,2026-01-06 22:23:00+00:00,2026-01-10 05:13:00+00:00
EVT-2026S1-X036,EQ-PUMP-001,pressure_bar,2026-01-08 06:00:00+00:00,6.29,bar,EQ-PUMP-001|2026-01-08T06:00:00Z|pressure_bar,incident,low,2026-01-06 22:23:00+00:00,2026-01-10 05:13:00+00:00
EVT-2026S1-X036,EQ-PUMP-001,vibration_mm_s,2026-01-08 08:00:00+00:00,3.47,mm/s,EQ-PUMP-001|2026-01-08T08:00:00Z|vibration_mm_s,incident,low,2026-01-06 22:23:00+00:00,2026-01-10 05:13:00+00:00
EVT-2026S1-0344,EQ-FAN-284,rpm,2026-01-08 12:00:00+00:00,1690.43,rpm,EQ-FAN-284|2026-01-08T12:00:00Z|rpm,alert,critical,2026-01-08 10:34:00+00:00,2026-01-12 15:39:00+00:00
EVT-2026S1-0344,EQ-FAN-284,vibration_mm_s,2026-01-08 12:00:00+00:00,2.83,mm/s,EQ-FAN-284|2026-01-08T12:00:00Z|vibration_mm_s,alert,critical,2026-01-08 10:34:00+00:00,2026-01-12 15:39:00+00:00
EVT-2026S1-0069,EQ-MIX-259,current_a,2026-01-08 12:00:00+00:00,20.48,A,EQ-MIX-259|2026-01-08T12:00:00Z|current_a,incident,medium,2026-01-05 15:48:00+00:00,2026-01-08 19:59:00+00:00
EVT-2026S1-0069,EQ-MIX-259,vibration_mm_s,2026-01-08 12:00:00+00:00,3.26,mm/s,EQ-MIX-259|2026-01-08T12:00:00Z|vibration_mm_s,incident,medium,2026-01-05 15:48:00+00:00,2026-01-08 19:59:00+00:00
EVT-2026S1-X036,EQ-PUMP-001,temperature_c,2026-01-08 12:00:00+00:00,57.28,°C,EQ-PUMP-001|2026-01-08T12:00:00Z|TEMPERATURE_C ,incident,low,2026-01-06 22:23:00+00:00,2026-01-10 05:13:00+00:00
EVT-2026S1-X036,EQ-PUMP-001,pressure_bar,2026-01-08 12:00:00+00:00,5.84,bar,EQ-PUMP-001|2026-01-08T12:00:00Z|pressure_bar,incident,low,2026-01-06 22:23:00+00:00,2026-01-10 05:13:00+00:00
EVT-2026S1-X036,EQ-PUMP-001,vibration_mm_s,2026-01-08 14:00:00+00:00,3.09,mm/s,EQ-PUMP-001|2026-01-08T14:00:00Z|vibration_mm_s,incident,low,2026-01-06 22:23:00+00:00,2026-01-10 05:13:00+00:00
EVT-2026S1-0344,EQ-FAN-284,rpm,2026-01-08 18:00:00+00:00,1563.63,rpm,EQ-FAN-284|2026-01-08T18:00:00Z|rpm,alert,critical,2026-01-08 10:34:00+00:00,2026-01-12 15:39:00+00:00
EVT-2026S1-0344,EQ-FAN-284,vibration_mm_s,2026-01-08 18:00:00+00:00,2.73,mm/s,EQ-FAN-284|2026-01-08T18:00:00Z|vibration_mm_s,alert,critical,2026-01-08 10:34:00+00:00,2026-01-12 15:39:00+00:00
EVT-2026S1-0069,EQ-MIX-259,current_a,2026-01-08 18:00:00+00:00,21.62,A,EQ-MIX-259|2026-01-08T18:00:00Z|current_a,incident,medium,2026-01-05 15:48:00+00:00,2026-01-08 19:59:00+00:00
EVT-2026S1-0069,EQ-MIX-259,vibration_mm_s,2026-01-08 18:00:00+00:00,2.62,mm/s,EQ-MIX-259|2026-01-08T18:00:00Z|vibration_mm_s,incident,medium,2026-01-05 15:48:00+00:00,2026-01-08 19:59:00+00:00
EVT-2026S1-X036,EQ-PUMP-001,temperature_c,2026-01-08 18:00:00+00:00,51.95,°C,EQ-PUMP-001|2026-01-08T18:00:00Z|TEMPERATURE_C ,incident,low,2026-01-06 22:23:00+00:00,2026-01-10 05:13:00+00:00
EVT-2026S1-X036,EQ-PUMP-001,pressure_bar,2026-01-08 18:00:00+00:00,5.87,bar,EQ-PUMP-001|2026-01-08T18:00:00Z|pressure_bar,incident,low,2026-01-06 22:23:00+00:00,2026-01-10 05:13:00+00:00
EVT-2026S1-X036,EQ-PUMP-001,vibration_mm_s,2026-01-08 20:00:00+00:00,1.92,mm/s,EQ-PUMP-001|2026-01-08T20:00:00Z|vibration_mm_s,incident,low,2026-01-06 22:23:00+00:00,2026-01-10 05:13:00+00:00
EVT-2026S1-0344,EQ-FAN-284,rpm,2026-01-09 00:00:00+00:00,1547.57,rpm,EQ-FAN-284|2026-01-09T00:00:00Z|rpm,alert,critical,2026-01-08 10:34:00+00:00,2026-01-12 15:39:00+00:00
EVT-2026S1-0344,EQ-FAN-284,vibration_mm_s,2026-01-09 00:00:00+00:00,2.46,mm/s,EQ-FAN-284|2026-01-09T00:00:00Z|vibration_mm_s,alert,critical,2026-01-08 10:34:00+00:00,2026-01-12 15:39:00+00:00
EVT-2026S1-X036,EQ-PUMP-001,temperature_c,2026-01-09 00:00:00+00:00,59.65,°C,EQ-PUMP-001|2026-01-09T00:00:00Z|TEMPERATURE_C ,incident,low,2026-01-06 22:23:00+00:00,2026-01-10 05:13:00+00:00
EVT-2026S1-X036,EQ-PUMP-001,pressure_bar,2026-01-09 00:00:00+00:00,6.14,bar,EQ-PUMP-001|2026-01-09T00:00:00Z|pressure_bar,incident,low,2026-01-06 22:23:00+00:00,2026-01-10 05:13:00+00:00
EVT-2026S1-X036,EQ-PUMP-001,vibration_mm_s,2026-01-09 02:00:00+00:00,3.17,mm/s,EQ-PUMP-001|2026-01-09T02:00:00Z|vibration_mm_s,incident,low,2026-01-06 22:23:00+00:00,2026-01-10 05:13:00+00:00
EVT-2026S1-0344,EQ-FAN-284,rpm,2026-01-09 06:00:00+00:00,1627.2,rpm,EQ-FAN-284|2026-01-09T06:00:00Z|rpm,alert,critical,2026-01-08 10:34:00+00:00,2026-01-12 15:39:00+00:00
EVT-2026S1-0344,EQ-FAN-284,vibration_mm_s,2026-01-09 06:00:00+00:00,3.38,mm/s,EQ-FAN-284|2026-01-09T06:00:00Z|vibration_mm_s,alert,critical,2026-01-08 10:34:00+00:00,2026-01-12 15:39:00+00:00
EVT-2026S1-X036,EQ-PUMP-001,temperature_c,2026-01-09 06:00:00+00:00,64.9,°C,EQ-PUMP-001|2026-01-09T06:00:00Z|TEMPERATURE_C ,incident,low,2026-01-06 22:23:00+00:00,2026-01-10 05:13:00+00:00
EVT-2026S1-X036,EQ-PUMP-001,pressure_bar,2026-01-09 06:00:00+00:00,6.32,bar,EQ-PUMP-001|2026-01-09T06:00:00Z|pressure_bar,incident,low,2026-01-06 22:23:00+00:00,2026-01-10 05:13:00+00:00
EVT-2026S1-X036,EQ-PUMP-001,vibration_mm_s,2026-01-09 08:00:00+00:00,3.28,mm/s,EQ-PUMP-001|2026-01-09T08:00:00Z|vibration_mm_s,incident,low,2026-01-06 22:23:00+00:00,2026-01-10 05:13:00+00:00
EVT-2026S1-0344,EQ-FAN-284,rpm,2026-01-09 12:00:00+00:00,1633.63,rpm,EQ-FAN-284|2026-01-09T12:00:00Z|rpm,alert,critical,2026-01-08 10:34:00+00:00,2026-01-12 15:39:00+00:00
EVT-2026S1-0344,EQ-FAN-284,vibration_mm_s,2026-01-09 12:00:00+00:00,3.79,mm/s,EQ-FAN-284|2026-01-09T12:00:00Z|vibration_mm_s,alert,critical,2026-01-08 10:34:00+00:00,2026-01-12 15:39:00+00:00
EVT-2026S1-X036,EQ-PUMP-001,temperature_c,2026-01-09 12:00:00+00:00,54.79,°C,EQ-PUMP-001|2026-01-09T12:00:00Z|TEMPERATURE_C ,incident,low,2026-01-06 22:23:00+00:00,2026-01-10 05:13:00+00:00
EVT-2026S1-X036,EQ-PUMP-001,pressure_bar,2026-01-09 12:00:00+00:00,5.86,bar,EQ-PUMP-001|2026-01-09T12:00:00Z|pressure_bar,incident,low,2026-01-06 22:23:00+00:00,2026-01-10 05:13:00+00:00
EVT-2026S1-X036,EQ-PUMP-001,vibration_mm_s,2026-01-09 14:00:00+00:00,2.83,mm/s,EQ-PUMP-001|2026-01-09T14:00:00Z|vibration_mm_s,incident,low,2026-01-06 22:23:00+00:00,2026-01-10 05:13:00+00:00
EVT-2026S1-0076,EQ-CONV-336,current_a,2026-01-09 18:00:00+00:00,24.07,A,EQ-CONV-336|2026-01-09T18:00:00Z|current_a,incident,high,2026-01-09 13:31:00+00:00,2026-01-13 08:18:00+00:00
EVT-2026S1-0076,EQ-CONV-336,rpm,2026-01-09 18:00:00+00:00,1306.59,rpm,EQ-CONV-336|2026-01-09T18:00:00Z|rpm,incident,high,2026-01-09 13:31:00+00:00,2026-01-13 08:18:00+00:00
EVT-2026S1-0344,EQ-FAN-284,rpm,2026-01-09 18:00:00+00:00,1563.67,rpm,EQ-FAN-284|2026-01-09T18:00:00Z|rpm,alert,critical,2026-01-08 10:34:00+00:00,2026-01-12 15:39:00+00:00
EVT-2026S1-0344,EQ-FAN-284,vibration_mm_s,2026-01-09 18:00:00+00:00,3.56,mm/s,EQ-FAN-284|2026-01-09T18:00:00Z|vibration_mm_s,alert,critical,2026-01-08 10:34:00+00:00,2026-01-12 15:39:00+00:00
EVT-2026S1-X036,EQ-PUMP-001,temperature_c,2026-01-09 18:00:00+00:00,55.22,°C,EQ-PUMP-001|2026-01-09T18:00:00Z|TEMPERATURE_C ,incident,low,2026-01-06 22:23:00+00:00,2026-01-10 05:13:00+00:00
EVT-2026S1-X036,EQ-PUMP-001,pressure_bar,2026-01-09 18:00:00+00:00,5.86,bar,EQ-PUMP-001|2026-01-09T18:00:00Z|pressure_bar,incident,low,2026-01-06 22:23:00+00:00,2026-01-10 05:13:00+00:00
EVT-2026S1-X036,EQ-PUMP-001,vibration_mm_s,2026-01-09 20:00:00+00:00,2.74,mm/s,EQ-PUMP-001|2026-01-09T20:00:00Z|vibration_mm_s,incident,low,2026-01-06 22:23:00+00:00,2026-01-10 05:13:00+00:00
EVT-2026S1-0076,EQ-CONV-336,current_a,2026-01-10 00:00:00+00:00,25.77,A,EQ-CONV-336|2026-01-10T00:00:00Z|current_a,incident,high,2026-01-09 13:31:00+00:00,2026-01-13 08:18:00+00:00
EVT-2026S1-0076,EQ-CONV-336,rpm,2026-01-10 00:00:00+00:00,1304.9,rpm,EQ-CONV-336|2026-01-10T00:00:00Z|rpm,incident,high,2026-01-09 13:31:00+00:00,2026-01-13 08:18:00+00:00
EVT-2026S1-0344,EQ-FAN-284,rpm,2026-01-10 00:00:00+00:00,1457.01,rpm,EQ-FAN-284|2026-01-10T00:00:00Z|rpm,alert,critical,2026-01-08 10:34:00+00:00,2026-01-12 15:39:00+00:00
EVT-2026S1-0344,EQ-FAN-284,vibration_mm_s,2026-01-10 00:00:00+00:00,3.3,mm/s,EQ-FAN-284|2026-01-10T00:00:00Z|vibration_mm_s,alert,critical,2026-01-08 10:34:00+00:00,2026-01-12 15:39:00+00:00
EVT-2026S1-0292,EQ-MIX-259,current_a,2026-01-10 00:00:00+00:00,23.67,A,EQ-MIX-259|2026-01-10T00:00:00Z|current_a,alert,low,2026-01-09 23:38:00+00:00,2026-01-13 16:03:00+00:00
EVT-2026S1-0292,EQ-MIX-259,vibration_mm_s,2026-01-10 00:00:00+00:00,2.14,mm/s,EQ-MIX-259|2026-01-10T00:00:00Z|vibration_mm_s,alert,low,2026-01-09 23:38:00+00:00,2026-01-13 16:03:00+00:00
EVT-2026S1-X036,EQ-PUMP-001,temperature_c,2026-01-10 00:00:00+00:00,55.69,°C,EQ-PUMP-001|2026-01-10T00:00:00Z|TEMPERATURE_C ,incident,low,2026-01-06 22:23:00+00:00,2026-01-10 05:13:00+00:00
EVT-2026S1-X036,EQ-PUMP-001,pressure_bar,2026-01-10 00:00:00+00:00,6.17,bar,EQ-PUMP-001|2026-01-10T00:00:00Z|pressure_bar,incident,low,2026-01-06 22:23:00+00:00,2026-01-10 05:13:00+00:00
EVT-2026S1-X036,EQ-PUMP-001,vibration_mm_s,2026-01-10 02:00:00+00:00,3.22,mm/s,EQ-PUMP-001|2026-01-10T02:00:00Z|vibration_mm_s,incident,low,2026-01-06 22:23:00+00:00,2026-01-10 05:13:00+00:00
EVT-2026S1-0076,EQ-CONV-336,current_a,2026-01-10 06:00:00+00:00,22.92,A,EQ-CONV-336|2026-01-10T06:00:00Z|current_a,incident,high,2026-01-09 13:31:00+00:00,2026-01-13 08:18:00+00:00
EVT-2026S1-0076,EQ-CONV-336,rpm,2026-01-10 06:00:00+00:00,1355.1,rpm,EQ-CONV-336|2026-01-10T06:00:00Z|rpm,incident,high,2026-01-09 13:31:00+00:00,2026-01-13 08:18:00+00:00
EVT-2026S1-0344,EQ-FAN-284,rpm,2026-01-10 06:00:00+00:00,1512.61,rpm,EQ-FAN-284|2026-01-10T06:00:00Z|rpm,alert,critical,2026-01-08 10:34:00+00:00,2026-01-12 15:39:00+00:00
EVT-2026S1-0344,EQ-FAN-284,vibration_mm_s,2026-01-10 06:00:00+00:00,4.0,mm/s,EQ-FAN-284|2026-01-10T06:00:00Z|vibration_mm_s,alert,critical,2026-01-08 10:34:00+00:00,2026-01-12 15:39:00+00:00
EVT-2026S1-0292,EQ-MIX-259,current_a,2026-01-10 06:00:00+00:00,21.6,A,EQ-MIX-259|2026-01-10T06:00:00Z|current_a,alert,low,2026-01-09 23:38:00+00:00,2026-01-13 16:03:00+00:00
EVT-2026S1-0292,EQ-MIX-259,vibration_mm_s,2026-01-10 06:00:00+00:00,2.34,mm/s,EQ-MIX-259|2026-01-10T06:00:00Z|vibration_mm_s,alert,low,2026-01-09 23:38:00+00:00,2026-01-13 16:03:00+00:00
EVT-2026S1-0076,EQ-CONV-336,current_a,2026-01-10 12:00:00+00:00,20.65,A,EQ-CONV-336|2026-01-10T12:00:00Z|current_a,incident,high,2026-01-09 13:31:00+00:00,2026-01-13 08:18:00+00:00
EVT-2026S1-0076,EQ-CONV-336,rpm,2026-01-10 12:00:00+00:00,1350.63,rpm,EQ-CONV-336|2026-01-10T12:00:00Z|rpm,incident,high,2026-01-09 13:31:00+00:00,2026-01-13 08:18:00+00:00
EVT-2026S1-0344,EQ-FAN-284,rpm,2026-01-10 12:00:00+00:00,1528.03,rpm,EQ-FAN-284|2026-01-10T12:00:00Z|rpm,alert,critical,2026-01-08 10:34:00+00:00,2026-01-12 15:39:00+00:00
EVT-2026S1-0344,EQ-FAN-284,vibration_mm_s,2026-01-10 12:00:00+00:00,4.47,mm/s,EQ-FAN-284|2026-01-10T12:00:00Z|vibration_mm_s,alert,critical,2026-01-08 10:34:00+00:00,2026-01-12 15:39:00+00:00
EVT-2026S1-0292,EQ-MIX-259,current_a,2026-01-10 12:00:00+00:00,17.23,A,EQ-MIX-259|2026-01-10T12:00:00Z|current_a,alert,low,2026-01-09 23:38:00+00:00,2026-01-13 16:03:00+00:00
